y_true,y_pred,condition_id,sample_id,pass_order,wheel_speed,workpiece_speed,depth_of_cut,training_target_support_distance,residual,abs_residual,ae_rms,vib_rms
0.0812000036239624,0.0931894553756069,3,18.0,58.0,25.0,60.0,40.0,0.0,0.011989451751644495,0.011989451751644495,1.0015859603881836,1.027820348739624
0.0747999995946884,0.0971826878944278,3,19.0,59.0,25.0,60.0,40.0,0.0,0.022382688299739398,0.022382688299739398,0.755744457244873,1.0625931024551392
0.0816000029444694,0.0969013648694235,3,20.0,60.0,25.0,60.0,40.0,0.0,0.015301361924954099,0.015301361924954099,0.8073378801345825,1.0247691869735718
0.1190000027418136,0.0965106673439478,4,1.0,61.0,25.0,80.0,50.0,0.0,-0.02248933539786581,0.02248933539786581,0.7504816651344299,1.1680203676223757
0.1162000000476837,0.0993328974923896,4,2.0,62.0,25.0,80.0,50.0,0.0,-0.016867102555294097,0.016867102555294097,0.6943897008895874,1.1911818981170654
0.1059999987483024,0.0964465945086496,4,3.0,63.0,25.0,80.0,50.0,0.0,-0.009553404239652799,0.009553404239652799,0.8571172952651978,1.152039885520935
0.1103999987244606,0.0907371187753519,4,4.0,64.0,25.0,80.0,50.0,0.0,-0.019662879949108703,0.019662879949108703,0.7228978872299194,1.1021790504455566
0.1071999967098236,0.094247725462376,4,5.0,65.0,25.0,80.0,50.0,0.0,-0.012952271247447592,0.012952271247447592,0.8916314840316772,1.1381123065948486
0.0988000035285949,0.0975259146090274,4,6.0,66.0,25.0,80.0,50.0,0.0,-0.0012740889195674981,0.0012740889195674981,0.8976255059242249,1.2179547548294067
0.0945999994874,0.0970837578427905,4,7.0,67.0,25.0,80.0,50.0,0.0,0.0024837583553904974,0.0024837583553904974,0.8876895308494568,1.223292589187622
0.0957999974489212,0.0936721860918727,4,8.0,68.0,25.0,80.0,50.0,0.0,-0.002127811357048509,0.002127811357048509,0.9374486207962036,1.0921777486801147
0.0982000008225441,0.0962789694134824,4,9.0,69.0,25.0,80.0,50.0,0.0,-0.0019210314090617048,0.0019210314090617048,0.8671024441719055,1.1411699056625366
0.0922000035643577,0.0986439751199765,4,10.0,70.0,25.0,80.0,50.0,0.0,0.006443971555618794,0.006443971555618794,0.8749596476554871,1.1548272371292114
0.0908000022172927,0.0900290983650056,4,11.0,71.0,25.0,80.0,50.0,0.0,-0.0007709038522871053,0.0007709038522871053,0.6458829641342163,1.0539528131484983
0.0869999974966049,0.0919667598605405,4,12.0,72.0,25.0,80.0,50.0,0.0,0.0049667623639355896,0.0049667623639355896,0.6897841095924377,1.1775764226913452
0.0816000029444694,0.0905908635897325,4,13.0,73.0,25.0,80.0,50.0,0.0,0.00899086064526311,0.00899086064526311,0.7646448016166687,1.110741376876831
0.091399997472763,0.0939227658513127,4,14.0,74.0,25.0,80.0,50.0,0.0,0.0025227683785497,0.0025227683785497,0.9112411141395568,1.1355270147323608
0.0879999995231628,0.0902305034297449,4,15.0,75.0,25.0,80.0,50.0,0.0,0.002230503906582096,0.002230503906582096,0.8613956570625305,1.1269168853759766
0.0847999975085258,0.0955767409115414,4,16.0,76.0,25.0,80.0,50.0,0.0,0.010776743403015598,0.010776743403015598,0.9322985410690308,1.2539525032043457
0.0920000001788139,0.0963755620934573,4,17.0,77.0,25.0,80.0,50.0,0.0,0.004375561914643389,0.004375561914643389,0.9021424651145936,1.2445762157440186
0.091399997472763,0.0939417891132878,4,18.0,78.0,25.0,80.0,50.0,0.0,0.0025417916405247876,0.0025417916405247876,0.867209792137146,1.196468472480774
0.0857999995350837,0.0992762500441712,4,19.0,79.0,25.0,80.0,50.0,0.0,0.013476250509087503,0.013476250509087503,0.8963285088539124,1.118807315826416
0.0812000036239624,0.0915072053701744,4,20.0,80.0,25.0,80.0,50.0,0.0,0.010307201746211997,0.010307201746211997,0.8146634697914124,1.1784374713897705
0.1085999980568885,0.1072222366446309,5,1.0,81.0,30.0,40.0,40.0,0.0,-0.0013777614122575943,0.0013777614122575943,0.5830146670341492,0.8807787299156189
0.1066000014543533,0.1036884188569474,5,2.0,82.0,30.0,40.0,40.0,0.0,-0.0029115825974058984,0.0029115825974058984,0.8700624704360962,0.8423088788986206
0.1067999973893165,0.1044532196901908,5,3.0,83.0,30.0,40.0,40.0,0.0,-0.00234677769912571,0.00234677769912571,0.5780661702156067,0.8984783887863159
0.1015999987721443,0.1054917451684563,5,4.0,84.0,30.0,40.0,40.0,0.0,0.0038917463963119986,0.0038917463963119986,1.0424344539642334,0.9114068150520324
0.0900000035762786,0.096592301833352,5,5.0,85.0,30.0,40.0,40.0,0.0,0.006592298257073401,0.006592298257073401,0.8295380473136902,0.8888813257217407
0.0953999981284141,0.0980084186391005,5,6.0,86.0,30.0,40.0,40.0,0.0,0.002608420510686396,0.002608420510686396,0.7601096630096436,0.8042938113212585
0.0930000022053718,0.0993991037647209,5,7.0,87.0,30.0,40.0,40.0,0.0,0.006399101559349099,0.006399101559349099,0.9925506114959716,0.8340367078781128
0.0904000028967857,0.0959512213991461,5,8.0,88.0,30.0,40.0,40.0,0.0,0.0055512185023604,0.0055512185023604,0.5510813593864441,0.8519189357757568
0.0970000028610229,0.0948177838515279,5,9.0,89.0,30.0,40.0,40.0,0.0,-0.0021822190094949873,0.0021822190094949873,0.6578952670097351,0.8995064496994019
0.0952000021934509,0.0954184648806501,5,10.0,90.0,30.0,40.0,40.0,0.0,0.00021846268719920292,0.00021846268719920292,0.629831075668335,0.8875340223312378
0.0953999981284141,0.096366468144433,5,11.0,91.0,30.0,40.0,40.0,0.0,0.0009664700160189055,0.0009664700160189055,0.6648855209350586,0.8349087238311768
0.1036000028252601,0.0953648025041187,5,12.0,92.0,30.0,40.0,40.0,0.0,-0.008235200321141403,0.008235200321141403,0.6427764296531677,0.913488745689392
0.0979999974370002,0.1006039425836157,5,13.0,93.0,30.0,40.0,40.0,0.0,0.002603945146615494,0.002603945146615494,0.7003181576728821,0.8347849249839783
0.0926000028848648,0.0979994395330052,5,14.0,94.0,30.0,40.0,40.0,0.0,0.00539943664814041,0.00539943664814041,0.7601426243782043,0.8766745924949646
0.0930000022053718,0.095510391837244,5,15.0,95.0,30.0,40.0,40.0,0.0,0.002510389631872195,0.002510389631872195,0.770672619342804,0.940813422203064
0.0961999967694282,0.0975353428463863,5,16.0,96.0,30.0,40.0,40.0,0.0,0.0013353460769581077,0.0013353460769581077,0.7364580631256104,0.8366928696632385
0.0956000015139579,0.1016431158004728,5,17.0,97.0,30.0,40.0,40.0,0.0,0.006043114286514911,0.006043114286514911,0.8300623893737793,0.89609694480896
0.0912000015377998,0.0939522073639072,5,18.0,98.0,30.0,40.0,40.0,0.0,0.0027522058261074123,0.0027522058261074123,0.8074588775634766,0.9515905380249025
0.094200000166893,0.0980297986446388,5,19.0,99.0,30.0,40.0,40.0,0.0,0.0038297984777457966,0.0038297984777457966,0.7265629172325134,0.8372377753257751
0.0939999967813491,0.0958470449819194,5,20.0,100.0,30.0,40.0,40.0,0.0,0.0018470482005703004,0.0018470482005703004,0.7275358438491821,0.930394411087036
0.1049999967217445,0.0949190666787135,6,1.0,101.0,30.0,60.0,50.0,0.0,-0.010080930043030997,0.010080930043030997,0.7995560765266418,1.0200490951538086
0.0878000035881996,0.0985514249591397,6,2.0,102.0,30.0,60.0,50.0,0.0,0.010751421370940095,0.010751421370940095,0.8125478029251099,1.0795201063156128
0.0935999974608421,0.0912647369367911,6,3.0,103.0,30.0,60.0,50.0,0.0,-0.0023352605240510027,0.0023352605240510027,0.7536280751228333,1.2034943103790283
0.0953999981284141,0.0946746956349152,6,4.0,104.0,30.0,60.0,50.0,0.0,-0.0007253024934988916,0.0007253024934988916,0.8054376840591431,1.074519395828247
0.1011999994516372,0.0893505624564159,6,5.0,105.0,30.0,60.0,50.0,0.0,-0.011849436995221299,0.011849436995221299,0.6980776786804199,1.2074724435806274
0.0953999981284141,0.0887094336118051,6,6.0,106.0,30.0,60.0,50.0,0.0,-0.006690564516609002,0.006690564516609002,0.7349422574043274,1.0643666982650757
0.099200002849102,0.0891235798118901,6,7.0,107.0,30.0,60.0,50.0,0.0,-0.010076423037211901,0.010076423037211901,0.7936993837356567,1.07357919216156
0.096400000154972,0.086781963958159,6,8.0,108.0,30.0,60.0,50.0,0.0,-0.009618036196812993,0.009618036196812993,0.871187686920166,1.0609415769577026
0.0908000022172927,0.0912306748730291,6,9.0,109.0,30.0,60.0,50.0,0.0,0.0004306726557364027,0.0004306726557364027,1.26771080493927,1.2055039405822754
0.0979999974370002,0.0908853003393727,6,10.0,110.0,30.0,60.0,50.0,0.0,-0.0071146970976275065,0.0071146970976275065,0.7820255756378174,1.1293011903762815
0.0838000029325485,0.0888603139364899,6,11.0,111.0,30.0,60.0,50.0,0.0,0.005060311003941401,0.005060311003941401,1.2874313592910769,1.066055417060852
0.0846000015735626,0.0913590416380456,6,12.0,112.0,30.0,60.0,50.0,0.0,0.00675904006448301,0.00675904006448301,0.9313269257545472,1.2109436988830566
0.0872000008821487,0.0881884889313492,6,13.0,113.0,30.0,60.0,50.0,0.0,0.0009884880492005005,0.0009884880492005005,1.1233693361282349,1.1212027072906494
0.0861999988555908,0.0882645545204664,6,14.0,114.0,30.0,60.0,50.0,0.0,0.0020645556648755947,0.0020645556648755947,0.6450638175010681,1.1292247772216797
0.0886000022292137,0.0907630375984976,6,15.0,115.0,30.0,60.0,50.0,0.0,0.0021630353692839027,0.0021630353692839027,1.0869284868240356,1.0565614700317385
0.0834000036120414,0.0885971963672234,6,16.0,116.0,30.0,60.0,50.0,0.0,0.00519719275518199,0.00519719275518199,1.013400673866272,0.964914619922638
0.0790000036358833,0.0884447163796844,6,17.0,117.0,30.0,60.0,50.0,0.0,0.009444712743801098,0.009444712743801098,1.1272393465042114,1.0389326810836792
0.0857999995350837,0.0922438778624623,6,18.0,118.0,30.0,60.0,50.0,0.0,0.0064438783273785966,0.0064438783273785966,1.0200986862182615,0.9300472140312196
0.0861999988555908,0.0889118845241599,6,19.0,119.0,30.0,60.0,50.0,0.0,0.0027118856685691,0.0027118856685691,1.1177057027816772,0.9932055473327636
0.0781999975442886,0.0875339427779124,6,20.0,120.0,30.0,60.0,50.0,0.0,0.009333945233623811,0.009333945233623811,1.0604565143585205,0.9127731919288636
0.3806000053882599,0.2132976573829048,7,1.0,121.0,30.0,80.0,20.0,0.12120000538825987,-0.1673023480053551,0.1673023480053551,0.3825697302818298,0.5346837639808655
0.3770000040531158,0.2019243791869556,7,2.0,122.0,30.0,80.0,20.0,0.11760000405311577,-0.17507562486616018,0.17507562486616018,0.2617879509925842,0.681217610836029
0.3673999905586242,0.2010942544601043,7,3.0,123.0,30.0,80.0,20.0,0.10799999055862419,-0.16630573609851992,0.16630573609851992,0.1995918005704879,0.6645535826683044
0.3643999993801117,0.2136809964645231,7,4.0,124.0,30.0,80.0,20.0,0.10499999938011167,-0.1507190029155886,0.1507190029155886,0.9108788967132568,0.682431161403656
0.3675999939441681,0.2122748511929945,7,5.0,125.0,30.0,80.0,20.0,0.10819999394416807,-0.1553251427511736,0.1553251427511736,0.7629193067550659,1.0323913097381592
0.3630000054836273,0.1981129478551334,7,6.0,126.0,30.0,80.0,20.0,0.1036000054836273,-0.16488705762849393,0.16488705762849393,0.272957444190979,0.8103851675987244
0.362199991941452,0.2101563922185643,7,7.0,127.0,30.0,80.0,20.0,0.102799991941452,-0.15204359972288772,0.15204359972288772,1.048035740852356,0.9696551561355592
0.3562000095844269,0.2106506991153371,7,8.0,128.0,30.0,80.0,20.0,0.09680000958442686,-0.14554931046908978,0.14554931046908978,0.8958961367607117,0.948500394821167
0.3547999858856201,0.1953052590579649,7,9.0,129.0,30.0,80.0,20.0,0.0953999858856201,-0.15949472682765523,0.15949472682765523,0.4635089039802551,0.9706107974052428
0.3527999818325043,0.1954556181095327,7,10.0,130.0,30.0,80.0,20.0,0.09339998183250425,-0.15734436372297156,0.15734436372297156,0.358256995677948,0.9093734622001648
0.3495999872684479,0.2139263518546112,7,11.0,131.0,30.0,80.0,20.0,0.09019998726844786,-0.13567363541383667,0.13567363541383667,0.7457063794136047,0.9951164722442628
0.3495999872684479,0.2172415530485148,7,12.0,132.0,30.0,80.0,20.0,0.09019998726844786,-0.13235843421993307,0.13235843421993307,0.3275820910930633,1.0499660968780518
0.3564000129699707,0.213412623614299,7,13.0,133.0,30.0,80.0,20.0,0.09700001296997068,-0.1429873893556717,0.1429873893556717,0.2829301357269287,1.0131728649139404
0.3459999859333038,0.2091789695200383,7,14.0,134.0,30.0,80.0,20.0,0.08659998593330376,-0.13682101641326547,0.13682101641326547,0.3075453341007232,1.066274881362915
0.3375999927520752,0.2230478191755614,7,15.0,135.0,30.0,80.0,20.0,0.07819999275207518,-0.11455217357651379,0.11455217357651379,0.2446701526641845,1.259229302406311
0.3366000056266784,0.2068485393313297,7,16.0,136.0,30.0,80.0,20.0,0.07720000562667839,-0.1297514662953487,0.1297514662953487,0.2758305966854095,1.1618452072143557
