feature,mean_abs_shap
vib_spec_c0_f146_t3,0.0007668373425781128
vib_spec_c2_f6_t3,0.0007635262170379635
vib_spec_c0_f4_t1,0.0007605537828581305
vib_spec_c1_f144_t5,0.0007508037052511981
vib_spec_c1_f39_t3,0.000742781402329806
vib_spec_c1_f2_t3,0.0007411733836325374
vib_spec_c1_f152_t4,0.0007400652880308053
vib_spec_c0_f18_t2,0.0007370196154113215
vib_spec_c2_f218_t4,0.0007360892297952474
vib_spec_c2_f0_t7,0.0007310737245645253
vib_spec_c1_f248_t3,0.0007301226224523502
vib_spec_c1_f5_t0,0.0007237100626531599
vib_spec_c2_f64_t6,0.0007197687706394777
vib_spec_c1_f213_t12,0.0007173530531285259
vib_spec_c2_f186_t4,0.0007152506412583189
vib_spec_c2_f186_t1,0.0007011742180764848
vib_spec_c1_f138_t7,0.0006995125199846508
vib_spec_c2_f48_t10,0.0006978504189891565
vib_spec_c1_f2_t8,0.0006954176542881549
vib_spec_c2_f170_t3,0.0006885868979220482
vib_spec_c2_f27_t11,0.0006847276650596068
vib_spec_c2_f195_t5,0.0006846159758718366
vib_spec_c2_f0_t2,0.0006802231103249511
vib_spec_c1_f43_t6,0.0006760161203762804
vib_spec_c1_f120_t4,0.0006648940599244072
vib_spec_c0_f11_t7,0.0006644916494898096
vib_spec_c2_f127_t12,0.0006602430992086435
vib_spec_c2_f214_t7,0.0006572201455847237
vib_spec_c2_f212_t9,0.0006571204377247802
vib_spec_c0_f137_t6,0.000654924310584362
vib_spec_c0_f2_t0,0.0006543562505471751
vib_spec_c2_f210_t6,0.0006496842060836174
vib_spec_c2_f212_t11,0.0006445372373949819
vib_spec_c2_f36_t4,0.0006365333251829404
vib_spec_c2_f12_t1,0.0006313350776149988
vib_spec_c1_f36_t4,0.0006298635945322883
vib_spec_c1_f0_t7,0.0006256280826894432
vib_spec_c2_f245_t5,0.0006252637513056856
vib_spec_c1_f192_t0,0.000624490756825457
vib_spec_c0_f228_t4,0.0006198792546923598
vib_spec_c2_f51_t5,0.0006196096454077821
vib_spec_c0_f18_t5,0.0006187578882314681
vib_spec_c2_f249_t10,0.0006178129607123894
vib_spec_c2_f10_t9,0.000603748597536599
vib_spec_c2_f161_t5,0.0006015515339997511
vib_spec_c0_f18_t11,0.0005962888297039106
vib_spec_c2_f204_t8,0.0005954946658590832
vib_spec_c1_f181_t8,0.0005950040631472162
vib_spec_c2_f83_t9,0.0005944720838810854
vib_spec_c1_f252_t12,0.0005893139250911494
vib_spec_c0_f11_t0,0.0005883344216420388
vib_spec_c2_f87_t6,0.0005804604015138572
vib_spec_c2_f158_t2,0.0005771681900704456
vib_spec_c1_f124_t4,0.0005767234458188811
vib_spec_c2_f247_t12,0.0005763360260001631
vib_spec_c2_f187_t10,0.0005752256715624729
vib_spec_c2_f29_t12,0.0005723154300100925
vib_spec_c2_f161_t6,0.0005681543901877576
vib_spec_c2_f180_t12,0.000558263120131548
vib_spec_c1_f43_t10,0.0005560644928993746
vib_spec_c2_f226_t6,0.0005551724314969196
vib_spec_c2_f6_t6,0.0005520305806586463
vib_spec_c0_f4_t4,0.0005487538935449893
vib_spec_c1_f0_t0,0.0005451028433959374
vib_spec_c2_f12_t5,0.0005398719360486253
vib_spec_c0_f4_t12,0.0005386862312981258
vib_spec_c0_f195_t4,0.0005320111063173322
vib_spec_c2_f27_t4,0.0005313684300199065
vib_spec_c1_f128_t2,0.000527743943284066
vib_spec_c2_f113_t9,0.000523048907776768
vib_spec_c2_f28_t5,0.0005227113895630385
vib_spec_c1_f2_t9,0.0005222546685682534
vib_spec_c1_f54_t8,0.0005197143541145761
vib_spec_c2_f92_t5,0.0005152354606951922
vib_spec_c2_f214_t3,0.0005142138923205285
vib_spec_c0_f161_t3,0.0005125706758452518
vib_spec_c0_f250_t11,0.0005096720570010342
vib_spec_c1_f2_t1,0.000507728294573399
vib_spec_c2_f12_t7,0.0005009232587795564
vib_spec_c2_f210_t9,0.0005007197429174112
vib_spec_c2_f2_t1,0.0005005435927077526
vib_spec_c2_f28_t7,0.0004995202186212338
vib_spec_c1_f182_t12,0.0004987355546019085
vib_spec_c1_f126_t11,0.0004960299438074166
vib_spec_c1_f209_t1,0.000493472107910144
vib_spec_c0_f52_t10,0.0004921980952864263
vib_spec_c2_f12_t11,0.00048348914745431393
vib_spec_c1_f5_t3,0.00047950078598697803
vib_spec_c0_f18_t12,0.0004741377748859044
vib_spec_c2_f189_t5,0.0004740860176706092
vib_spec_c1_f195_t0,0.0004738627446399107
vib_spec_c0_f196_t9,0.00047380984476185124
vib_spec_c1_f10_t1,0.0004709304769415356
vib_spec_c2_f237_t2,0.0004702261396847052
vib_spec_c0_f36_t3,0.0004694908407123394
vib_spec_c2_f64_t2,0.000469167847897018
vib_spec_c1_f0_t4,0.0004647401594855846
vib_spec_c2_f192_t3,0.0004636156560118459
vib_spec_c2_f1_t12,0.0004625774435539578
vib_spec_c1_f248_t6,0.00045846114771235836
vib_spec_c2_f81_t1,0.00045738186747137016
vib_spec_c2_f205_t11,0.00045587015693584587
vib_spec_c0_f121_t9,0.0004545177263351579
vib_spec_c1_f37_t0,0.0004528034199749361
vib_spec_c1_f149_t5,0.00045088041435534465
