condition_id,y_true,y_pred,lower,upper,interval_width,covered
12,0.102,0.10632472919221041,0.09669563778509212,0.1159538205993287,0.01925818281423658,True
12,0.1022,0.10561867785948341,0.09567288644007532,0.1155644692788915,0.019891582838816174,True
12,0.1014,0.10440267835149725,0.0941436926058516,0.11466166409714289,0.02051797149129128,True
12,0.0928,0.10469570245670971,0.09565716131429727,0.11373424359912215,0.01807708228482488,False
12,0.0964,0.10444205551314666,0.09505065418637366,0.11383345683991965,0.018782802653545982,True
12,0.0968,0.10529362714820227,0.09662280628612105,0.11396444801028349,0.017341641724162443,True
12,0.0988,0.1044344129955148,0.09475043594888258,0.11411839004214702,0.019367954093264445,True
12,0.089,0.10419224972151044,0.0944141256949686,0.11397037374805227,0.019556248053083675,False
12,0.0898,0.10413274166072173,0.09431927885257382,0.11394620446886963,0.01962692561629581,False
12,0.0928,0.10519900824615554,0.09194926622752451,0.11844875026478656,0.026499484037262044,True
12,0.0972,0.102888536519131,0.09110409040728965,0.11467298263097236,0.02356889222368272,True
12,0.094,0.10182803200447578,0.08976768833749915,0.11388837567145241,0.024120687333953256,True
12,0.0866,0.10270636784292084,0.09179141556218204,0.11362132012365964,0.021829904561477598,False
12,0.0864,0.10136511268389603,0.0877940064044624,0.11493621896332966,0.027142212558867257,False
12,0.0836,0.09257888880991605,0.07944942399919735,0.10570835362063474,0.026258929621437388,True
12,0.08,0.09348186754976295,0.05885659853619841,0.1281071365633275,0.0692505380271291,True
12,0.0796,0.09135145421774794,0.0778921108041251,0.10481079763137079,0.026918686827245686,True
12,0.0838,0.09204756410680578,0.07768075282468702,0.10641437538892455,0.028733622564237532,True
13,0.1062,0.1045643712829685,0.09156012032400895,0.11756862224192804,0.02600850191791909,True
13,0.103,0.10385461875267475,0.09287353669227286,0.11483570081307665,0.02196216412080379,True
13,0.0994,0.10555371253046544,0.0935429751557233,0.11756444990520759,0.024021474749484295,True
13,0.1004,0.10686981935918556,0.0960910151011852,0.11764862361718592,0.02155760851600072,True
13,0.0902,0.10571942681259555,0.09523599430620608,0.11620285931898502,0.020966865012778946,False
13,0.089,0.10617415034455668,0.0950139982051296,0.11733430248398377,0.022320304278854175,False
13,0.092,0.10584020506637032,0.09512274533564596,0.11655766479709467,0.02143491946144871,False
13,0.0888,0.10379352361259894,0.09237854826611175,0.11520849895908614,0.022829950692974388,False
13,0.0846,0.10446684736408698,0.09346319419574767,0.1154705005324263,0.022007306336678634,False
13,0.084,0.1049041882927039,0.09273968820029833,0.11706868838510946,0.024329000184811128,False
13,0.0866,0.10382367385955052,0.0932082795527564,0.11443906816634464,0.021230788613588236,False
13,0.0886,0.10380968958648498,0.09157998571786663,0.11603939345510333,0.024459407737236705,False
13,0.0832,0.10392543366261588,0.09198700932318916,0.11586385800204259,0.023876848678853424,False
13,0.0836,0.10219971159713863,0.08831441642921183,0.11608500676506543,0.027770590335853607,False
13,0.0818,0.0859609342213392,0.0731362603640034,0.098785608078675,0.02564934771467159,True
13,0.0868,0.09893171990548058,0.08629903262597402,0.11156440718498714,0.02526537455901312,True
13,0.0786,0.10147451319829737,0.08809404200939086,0.11485498438720387,0.026760942377813013,False
13,0.0782,0.10063013310498467,0.08876444838346757,0.11249581782650177,0.023731369443034195,False
13,0.0884,0.09773335864142142,0.08336026809605482,0.11210644918678803,0.028746181090733208,True
13,0.0858,0.08693284825312964,0.0745061156325277,0.09935958087373158,0.02485346524120388,True
14,0.1094,0.10228846626213242,0.09086662758390213,0.11371030494036272,0.02284367735646059,True
14,0.1212,0.10251880493479755,0.09120794441301364,0.11382966545658146,0.022621721043567827,False
14,0.1074,0.10152073775781188,0.08319080426616982,0.11985067124945395,0.036659866983284134,True
14,0.1086,0.10066200725592235,0.07932376528918428,0.12200024922266042,0.042676483933476145,True
14,0.1058,0.10200554177802473,0.082337598742891,0.12167348481315847,0.03933588607026747,True
14,0.104,0.105545275884792,0.06578299786319997,0.14530755390638403,0.07952455604318406,True
14,0.1036,0.10116011687119492,0.08131945700034521,0.12100077674204462,0.03968131974169942,True
14,0.113,0.10084127591428603,0.08897697475834837,0.11270557707022369,0.02372860231187532,False
14,0.1072,0.10277715262202124,0.07320086712692178,0.1323534381171207,0.05915257099019891,True
14,0.1024,0.10137560504437274,0.0755879939072313,0.12716321618151416,0.051575222274282864,True
14,0.1052,0.12512680152699557,0.022758178573798457,0.22749542448019267,0.2047372459063942,True
14,0.106,0.12735183169358794,0.01839899987731336,0.2363046635098625,0.21790566363254915,True
14,0.1,0.12904569879584918,0.011486313567921819,0.24660508402377654,0.23511877045585472,True
14,0.099,0.1248904907450968,0.02505522131067324,0.22472576017952034,0.19967053886884711,True
14,0.1076,0.12691655986128497,0.018103367433761952,0.235729752288808,0.21762638485504604,True
14,0.103,0.1283608532995902,0.01892679964585782,0.23779490695332262,0.2188681073074648,True
14,0.1064,0.12795709205063718,0.016356289628482956,0.2395578944727914,0.22320160484430845,True
14,0.1082,0.12650801233934172,0.017546848447452704,0.23546917623123076,0.21792232778377807,True
