feature,mean_abs_shap
grinding_depth,0.033246346
wheel_speed,0.01735721
workpiece_speed,0.014087928
ae_narrow_rms,0.01033342
ae_broad_rms,0.009986228
ae_broad_crest_factor,0.0041254023
ae_broad_kurtosis,0.0025554458
ae_narrow_crest_factor,0.0015405137
ae_narrow_kurtosis,0.0013963763
ae_broad_skewness,0.0012868325
ae_narrow_skewness,0.000949824
