condition_id,y_true,y_pred,y_std,lower,upper,covered,interval_width
11,0.106,0.1007200002670288,0.00989027836027501,0.07509048360436713,0.1263495169296905,True,0.05125903332532336
11,0.1034,0.10092400029301643,0.008664861708913249,0.07847000967125235,0.12337799091478051,True,0.044907981243528156
11,0.1082,0.10005600020289421,0.008457520698972017,0.07813930991541457,0.12197269049037385,True,0.04383338057495928
12,0.1022,0.1058160001039505,0.008239984919158101,0.08446302872208422,0.12716897148581677,True,0.042705942763732546
12,0.1066,0.10767200008034707,0.006026974984984048,0.09205378892629835,0.12329021123439578,True,0.031236422308097422
12,0.102,0.10676799982786178,0.004788044868660942,0.09436033330193146,0.1191756663537921,True,0.02481533305186065
12,0.1022,0.1053839997947216,0.004733850962361665,0.09311677053192138,0.11765122905752182,True,0.024534458525600433
12,0.1014,0.10490000024437904,0.00549869102057505,0.09065077610719938,0.1191492243815587,True,0.028498448274359323
12,0.0928,0.10384400010108948,0.005426938642215421,0.08978071398403067,0.11790728621814828,True,0.028126572234117603
12,0.0964,0.10401999980211257,0.00654745790646496,0.08705301713498836,0.12098698246923678,True,0.03393396533424842
12,0.0968,0.1054559999704361,0.004848429242292309,0.09289185429864415,0.11802014564222806,True,0.02512829134358391
12,0.0988,0.10395600020885468,0.006800387199221992,0.08633358042590279,0.12157841999180656,True,0.03524483956590377
12,0.089,0.10425600066781043,0.006218429517095484,0.0881416571560921,0.12037034417952877,True,0.032228687023436675
12,0.0898,0.10416400030255318,0.00608101187223117,0.0884057587821539,0.11992224182295247,True,0.03151648304079857
12,0.0928,0.10142400026321412,0.007977331831302144,0.08075166409165113,0.1220963364347771,True,0.04134467234312597
12,0.0972,0.10213199958205223,0.00627434258434323,0.08587276379971363,0.11839123536439082,True,0.03251847156467719
12,0.094,0.10167600035667419,0.005660514452504869,0.08700742944340045,0.11634457126994793,True,0.02933714182654748
12,0.0866,0.10255599975585937,0.005926387280541198,0.08719845004663224,0.1179135494650865,False,0.030715099418454267
12,0.0864,0.10089599967002869,0.007697089966543053,0.08094987799726762,0.12084212134278975,True,0.03989224334552213
12,0.0836,0.09123200014233589,0.007642969047959065,0.07142612659345152,0.11103787369122026,True,0.03961174709776874
12,0.08,0.09397200018167495,0.008700253652617744,0.07142629541619762,0.11651770494715229,True,0.04509140953095467
12,0.0796,0.09119200021028519,0.008572977031795336,0.06897611814092502,0.11340788227964535,True,0.044431764138720325
12,0.0838,0.09150000020861626,0.009170495858334647,0.06773571695546804,0.11526428346176448,True,0.047528566506296444
13,0.1062,0.10288799971342087,0.009003036331759575,0.07955766852616353,0.12621833090067822,True,0.04666066237451469
13,0.103,0.1037679998576641,0.00802469820111838,0.08297291919699443,0.12456308051833379,True,0.04159016132133936
13,0.0994,0.10473599970340729,0.008943953467474536,0.08155877495052022,0.12791322445629436,True,0.04635444950577414
13,0.1004,0.10723999977111816,0.005641985019124136,0.09261944574920802,0.12186055379302829,True,0.02924110804382027
13,0.0902,0.10656800031661988,0.006781900807745673,0.08899348588689626,0.1241425147463435,True,0.035149028859447234
13,0.089,0.10653599962592125,0.005982299277990973,0.09103356041833202,0.12203843883351048,False,0.03100487841517846
13,0.092,0.10640399977564811,0.006300284625986132,0.09007753818182773,0.1227304613694685,True,0.032652923187640764
13,0.0888,0.1023480001091957,0.007714901113074639,0.08235572290266868,0.12234027731572272,True,0.03998455441305404
13,0.0846,0.10415200024843216,0.007345263288952364,0.0851175968678374,0.12318640362902691,False,0.03806880676118951
13,0.084,0.10501200005412102,0.00810840654458181,0.08399999886751175,0.1260240012407303,True,0.042024002373218544
13,0.0866,0.10429599940776825,0.00695404820438083,0.08627538483710058,0.12231661397843592,True,0.03604122914133534
13,0.0886,0.10478400021791458,0.007464673185218424,0.08544015985136703,0.12412784058446212,True,0.03868768073309509
13,0.0832,0.1036159996688366,0.007106035720960423,0.0852015269632615,0.1220304723744117,False,0.0368289454111502
13,0.0836,0.10380400002002715,0.007193162143270351,0.08516374923106469,0.12244425080898962,False,0.037280501577924924
13,0.0818,0.08506000101566315,0.0074471203282425,0.0657616468552621,0.10435835517606419,True,0.03859670832080209
13,0.0868,0.09913199990987778,0.006899809644735955,0.0812519383163397,0.11701206150341587,True,0.035760123187076165
